account_id,initial_risk_category,kyc_documentation_completeness,onboarding_channel,onboarding_device_id,opened_at
A04292,lower_risk_sdd,0.6388594150247603,branch,DEV004292,2022-04-15
A04293,normal_risk_cdd,0.8662818386221209,branch,DEV004293,2024-07-17
A04294,normal_risk_cdd,0.8093916328739512,app,DEV004294,2024-12-09
A04295,normal_risk_cdd,1.0,app,DEV004295,2023-03-14
A04296,normal_risk_cdd,0.868693099472426,app,DEV004296,2023-06-08
A04297,normal_risk_cdd,0.8450550247277561,app,DEV004297,2023-06-04
A04298,normal_risk_cdd,0.9452680835406472,app,DEV004298,2023-11-23
A04299,normal_risk_cdd,0.8207829172128932,app,DEV004299,2024-08-21
A04300,normal_risk_cdd,0.9305942088493858,app,DEV004300,2024-11-19
A04301,normal_risk_cdd,0.7165814083533611,app,DEV004301,2025-06-11
A04302,higher_risk_edd,0.9137076763003548,app,DEV004302,2025-03-05
A04303,normal_risk_cdd,0.9339256334701798,app,DEV004303,2023-08-05
A04304,lower_risk_sdd,0.7756158176471737,branch,DEV004304,2024-04-15
A04305,lower_risk_sdd,0.5881363429595206,app,DEV004305,2022-12-12
A04306,normal_risk_cdd,0.7788142691025081,app,DEV004306,2022-09-07
A04307,normal_risk_cdd,0.8953957144296367,app,DEV004307,2023-09-03
A04308,higher_risk_edd,0.9001572884065829,branch,DEV004308,2025-07-02
A04309,normal_risk_cdd,0.8285137665795684,app,DEV004309,2025-11-27
A04310,normal_risk_cdd,0.9201124019789726,app,DEV004310,2025-01-01
A04311,normal_risk_cdd,0.806471825470879,branch,DEV004311,2024-10-13
A04312,normal_risk_cdd,0.6927659398771451,app,DEV004312,2025-08-16
A04313,normal_risk_cdd,0.7459132451515295,app,DEV004313,2022-10-15
A04314,lower_risk_sdd,0.6507964468576225,app,DEV004314,2024-06-11
A04315,normal_risk_cdd,0.7009261481221692,app,DEV004315,2022-12-07
A04316,higher_risk_edd,0.9262271666162144,app,DEV004316,2025-01-30
A04317,normal_risk_cdd,0.7386322787004806,app,DEV004317,2025-11-17
A04318,normal_risk_cdd,0.9811951205492478,app,DEV004318,2025-05-15
A04319,normal_risk_cdd,1.0,app,DEV004319,2024-01-11
A04320,normal_risk_cdd,0.7653442318126346,branch,DEV004320,2023-12-28
A04321,normal_risk_cdd,0.8705406944030334,branch,DEV004321,2024-02-29
A04322,normal_risk_cdd,0.7731677014402518,app,DEV004322,2022-01-22
A04323,lower_risk_sdd,0.6252547518356392,app,DEV004323,2023-04-19
A04324,normal_risk_cdd,0.9942775462364644,app,DEV004324,2022-12-23
A04325,normal_risk_cdd,0.8126649161818812,app,DEV004325,2025-06-02
A04326,lower_risk_sdd,0.6271170030210309,app,DEV004326,2024-01-18
A04327,normal_risk_cdd,0.7745976586217842,app,DEV004327,2023-06-03
A04328,normal_risk_cdd,0.9416951502131892,app,DEV004328,2023-07-27
A04329,higher_risk_edd,0.6889386637980778,app,DEV004329,2022-02-10
A04330,lower_risk_sdd,0.6145762142774703,app,DEV004330,2024-01-03
A04331,higher_risk_edd,0.9463291124691632,app,DEV004331,2024-06-04
A04332,lower_risk_sdd,0.5971138136119268,app,DEV004332,2022-02-13
A04333,normal_risk_cdd,0.9190836406184932,app,DEV004333,2024-07-25
A04334,normal_risk_cdd,0.946162182717638,app,DEV004334,2023-08-17
A04335,lower_risk_sdd,0.5370368389696388,app,DEV004335,2025-10-22
A04336,lower_risk_sdd,0.8174789323016644,app,DEV004336,2025-04-03
A04337,lower_risk_sdd,0.5361392940517188,app,DEV004337,2025-09-09
A04338,normal_risk_cdd,0.9530904545340672,app,DEV004338,2024-03-28
A04339,normal_risk_cdd,0.8619862158828555,branch,DEV004339,2022-03-04
A04340,lower_risk_sdd,0.6097039122308948,app,DEV004340,2025-08-20
A04341,lower_risk_sdd,0.6172506456259331,app,DEV004341,2021-12-30
A04342,normal_risk_cdd,0.8473189767471748,app,DEV004342,2022-06-04
A04343,normal_risk_cdd,0.8666734289491025,app,DEV004343,2025-11-24
A04344,normal_risk_cdd,0.7763876518902779,app,DEV004344,2025-11-10
A04345,higher_risk_edd,0.9312848033857288,app,DEV004345,2022-04-19
A04346,normal_risk_cdd,0.7883461741657924,app,DEV004346,2023-07-26
A04347,normal_risk_cdd,0.7527960378340901,app,DEV004347,2025-03-22
A04348,normal_risk_cdd,0.7846150638033682,app,DEV004348,2022-01-30
A04349,normal_risk_cdd,0.7580020293843648,app,DEV004349,2023-08-30
A04350,normal_risk_cdd,0.8163876069799585,app,DEV004350,2023-05-14
A04351,lower_risk_sdd,0.6845979924374732,app,DEV004351,2023-03-12
A04352,normal_risk_cdd,0.859656828334237,app,DEV004352,2025-02-09
A04353,lower_risk_sdd,0.8079475821328521,app,DEV004353,2024-06-23
A04354,normal_risk_cdd,0.6731637589024067,app,DEV004354,2025-05-27
A04355,normal_risk_cdd,0.887547277297135,app,DEV004355,2023-10-17
A04356,higher_risk_edd,0.950513619081948,app,DEV004356,2021-12-12
A04357,normal_risk_cdd,0.9152536273897574,branch,DEV004357,2023-05-25
A04358,normal_risk_cdd,0.9073172163448326,app,DEV004358,2023-02-19
A04359,normal_risk_cdd,0.8368006599891858,app,DEV004359,2025-02-20
A04360,normal_risk_cdd,0.8638121027885404,app,DEV004360,2023-09-28
A04361,normal_risk_cdd,0.7904744629665212,app,DEV004361,2021-12-02
A04362,normal_risk_cdd,0.8990943983483564,app,DEV004362,2025-07-26
A04363,higher_risk_edd,0.7996899158301839,app,DEV004363,2025-02-06
A04364,normal_risk_cdd,0.9121461150919452,app,DEV004364,2023-01-09
A04365,lower_risk_sdd,0.6481461244611112,branch,DEV004365,2025-11-17
A04366,normal_risk_cdd,0.8110350369735129,app,DEV004366,2025-02-02
A04367,normal_risk_cdd,0.8313973440442619,app,DEV004367,2022-02-13
A04368,lower_risk_sdd,0.6372643012329295,app,DEV004368,2025-11-04
A04369,normal_risk_cdd,0.95378430083844,app,DEV004369,2024-03-12
A04370,normal_risk_cdd,1.0,branch,DEV004370,2024-08-04
A04371,lower_risk_sdd,0.7475896659320306,app,DEV004371,2024-04-26
A04372,normal_risk_cdd,0.8047739371288195,app,DEV004372,2024-11-18
A04373,normal_risk_cdd,0.9003825459428223,app,DEV004373,2024-10-23
A04374,normal_risk_cdd,0.9038663332845986,app,DEV004374,2022-11-10
A04375,normal_risk_cdd,0.7759871422042224,branch,DEV004375,2025-10-26
A04376,normal_risk_cdd,0.7491360562223455,app,DEV004376,2025-05-26
A04377,normal_risk_cdd,0.8449375256866569,app,DEV004377,2024-11-09
A04378,normal_risk_cdd,0.9146166082161148,app,DEV004378,2022-08-06
A04379,lower_risk_sdd,0.5210553385918857,app,DEV004379,2024-05-03
A04380,normal_risk_cdd,0.7923281705876475,branch,DEV004380,2025-10-12
A04381,normal_risk_cdd,0.8958121367192325,branch,DEV004381,2023-10-30
A04382,normal_risk_cdd,0.8533378890616464,app,DEV004382,2023-05-25
A04383,normal_risk_cdd,0.9633018896479196,app,DEV004383,2024-01-30
A04384,normal_risk_cdd,0.7370906036738925,partner_institution,DEV004384,2025-07-25
A04385,higher_risk_edd,1.0,app,DEV004385,2022-05-20
A04386,normal_risk_cdd,0.7269606045144336,app,DEV004386,2022-06-20
A04387,normal_risk_cdd,0.6876669024937392,branch,DEV004387,2022-04-03
A04388,normal_risk_cdd,0.8452869776402154,app,DEV004388,2022-01-16
A04389,normal_risk_cdd,0.7592432857403192,branch,DEV004389,2024-08-23
A04390,normal_risk_cdd,0.8468995468764097,app,DEV004390,2024-03-23
A04391,normal_risk_cdd,0.8441018496836267,branch,DEV004391,2022-01-22
A04392,normal_risk_cdd,0.8343380630314055,app,DEV004392,2024-02-10
A04393,normal_risk_cdd,0.7826071174242576,app,DEV004393,2022-06-10
A04394,normal_risk_cdd,0.8846124922063753,app,DEV004394,2023-04-25
A04395,normal_risk_cdd,0.8246130308186264,app,DEV004395,2022-03-10
A04396,normal_risk_cdd,0.9382931896603812,app,DEV004396,2025-11-17
A04397,normal_risk_cdd,0.8355702197977355,branch,DEV004397,2023-01-29
A04398,normal_risk_cdd,0.7728282061706728,partner_institution,DEV004398,2022-09-12
A04399,normal_risk_cdd,0.7149831558525291,partner_institution,DEV004399,2025-02-14
A04400,normal_risk_cdd,0.8362312454841303,app,DEV004400,2022-12-17
A04401,normal_risk_cdd,0.7484636342909902,app,DEV004401,2025-02-19
A04402,lower_risk_sdd,0.5420030516796178,app,DEV004402,2022-04-12
A04403,normal_risk_cdd,0.8921965847317589,app,DEV004403,2022-04-07
A04404,normal_risk_cdd,0.7077863951069286,app,DEV004404,2025-11-27
A04405,normal_risk_cdd,0.962975470266633,app,DEV004405,2023-11-18
A04406,higher_risk_edd,0.9627773107516432,app,DEV004406,2024-05-19
A04407,normal_risk_cdd,0.8464925895180031,app,DEV004407,2022-05-04
A04408,normal_risk_cdd,0.7672187247559531,app,DEV004408,2024-08-19
A04409,normal_risk_cdd,0.911149783707435,app,DEV004409,2023-01-08
A04410,normal_risk_cdd,0.8497676053122084,app,DEV004410,2025-06-14
A04411,lower_risk_sdd,0.5951122685807358,branch,DEV004411,2025-01-24
A04412,normal_risk_cdd,0.8659859757321271,partner_institution,DEV004412,2021-12-15
A04413,normal_risk_cdd,0.7153771635648496,app,DEV004413,2024-05-16
A04414,normal_risk_cdd,0.7191738294760689,branch,DEV004414,2022-11-03
A04415,normal_risk_cdd,0.7603851131759137,branch,DEV004415,2022-01-10
A04416,normal_risk_cdd,0.8779621814087771,app,DEV004416,2022-01-14
A04417,lower_risk_sdd,0.6497393342555094,app,DEV004417,2025-11-04
A04418,lower_risk_sdd,0.7339183412444602,app,DEV004418,2024-12-25
A04419,normal_risk_cdd,0.7764008118265139,app,DEV004419,2023-01-17
A04420,normal_risk_cdd,0.8959734272385074,app,DEV004420,2022-03-11
A04421,normal_risk_cdd,0.8408903558083775,app,DEV004421,2021-12-25
A04422,normal_risk_cdd,0.7745563844207257,branch,DEV004422,2023-01-09
A04423,normal_risk_cdd,0.8808246136570335,app,DEV004423,2025-07-02
A04424,normal_risk_cdd,0.8447190513403814,app,DEV004424,2022-12-07
A04425,normal_risk_cdd,0.7996704644683681,partner_institution,DEV004425,2024-10-29
A04426,normal_risk_cdd,0.8533599269715273,partner_institution,DEV004426,2022-09-01
A04427,lower_risk_sdd,0.6396375691250087,app,DEV004427,2023-09-20
A04428,normal_risk_cdd,0.8377049545185998,app,DEV004428,2025-03-07
A04429,lower_risk_sdd,0.6169925480071361,partner_institution,DEV004429,2022-07-11
A04430,normal_risk_cdd,0.7456041168885089,app,DEV004430,2021-12-10
A04431,higher_risk_edd,0.9559812332715898,branch,DEV004431,2023-11-19
A04432,normal_risk_cdd,0.7857828501022868,app,DEV004432,2022-08-26
A04433,normal_risk_cdd,0.7683736905884746,app,DEV004433,2025-09-06
A04434,normal_risk_cdd,0.8307440124717914,app,DEV004434,2024-10-30
A04435,normal_risk_cdd,0.9087221235337742,app,DEV004435,2025-05-30
A04436,normal_risk_cdd,0.8648490806152784,app,DEV004436,2024-10-11
A04437,normal_risk_cdd,0.8075086233313928,app,DEV004437,2024-05-29
A04438,normal_risk_cdd,0.8042923153705713,app,DEV004438,2024-03-08
A04439,normal_risk_cdd,0.9008650609751014,app,DEV004439,2024-08-15
A04440,lower_risk_sdd,0.4582611384442208,app,DEV004440,2023-09-24
A04441,normal_risk_cdd,0.9137891991359584,branch,DEV004441,2025-01-14
A04442,normal_risk_cdd,0.7000787380055729,app,DEV004442,2024-07-09
A04443,higher_risk_edd,0.8367673673341615,app,DEV004443,2022-07-17
A04444,lower_risk_sdd,0.6088587334989419,app,DEV004444,2023-08-29
A04445,normal_risk_cdd,1.0,branch,DEV004445,2025-10-24
A04446,normal_risk_cdd,0.9841935488011412,app,DEV004446,2024-08-07
A04447,normal_risk_cdd,0.9065190204637708,app,DEV004447,2022-08-01
A04448,normal_risk_cdd,0.878523390263636,app,DEV004448,2025-03-13
A04449,lower_risk_sdd,0.5010178425590021,branch,DEV004449,2022-03-19
A04450,normal_risk_cdd,0.8625406530304559,partner_institution,DEV004450,2024-09-24
A04451,higher_risk_edd,0.9060622785152024,app,DEV004451,2023-05-21
A04452,normal_risk_cdd,0.7846664533101823,app,DEV004452,2024-01-04
A04453,normal_risk_cdd,0.8623842471979727,app,DEV004453,2023-05-28
A04454,normal_risk_cdd,0.8123111992442641,app,DEV004454,2022-09-17
A04455,normal_risk_cdd,0.919543963677508,app,DEV004455,2025-04-27
A04456,lower_risk_sdd,0.4951236185909866,app,DEV004456,2024-07-03
A04457,normal_risk_cdd,0.8560009137876785,partner_institution,DEV004457,2023-08-20
A04458,lower_risk_sdd,0.5796722221188766,partner_institution,DEV004458,2024-11-14
A04459,normal_risk_cdd,0.8172291336867445,app,DEV004459,2024-05-30
A04460,normal_risk_cdd,0.8743701135583393,app,DEV004460,2022-05-10
A04461,normal_risk_cdd,0.7606153709911946,app,DEV004461,2024-12-31
A04462,normal_risk_cdd,0.8631385711449971,app,DEV004462,2025-02-27
A04463,higher_risk_edd,0.9330129435832588,app,DEV004463,2023-07-29
A04464,normal_risk_cdd,0.7971530507858489,app,DEV004464,2025-07-09
A04465,normal_risk_cdd,0.8123542011191264,app,DEV004465,2025-12-01
A04466,normal_risk_cdd,0.8376358487050459,app,DEV004466,2022-06-03
A04467,normal_risk_cdd,0.788573078994943,app,DEV004467,2024-10-22
A04468,higher_risk_edd,0.9505675580260488,app,DEV004468,2025-06-08
A04469,normal_risk_cdd,0.8277458702667139,app,DEV004469,2023-04-13
A04470,higher_risk_edd,0.9010973970346432,app,DEV004470,2023-12-27
A04471,normal_risk_cdd,0.9771873787122388,app,DEV004471,2024-02-03
A04472,normal_risk_cdd,0.8832191938049296,app,DEV004472,2024-02-27
A04473,lower_risk_sdd,0.6193830213901637,app,DEV004473,2025-05-02
A04474,normal_risk_cdd,0.8616688344659766,app,DEV004474,2022-06-19
A04475,normal_risk_cdd,0.7678543890581193,app,DEV004475,2025-12-01
A04476,normal_risk_cdd,0.8150582714577134,app,DEV004476,2023-12-23
A04477,normal_risk_cdd,0.8243938039649402,app,DEV004477,2024-10-31
A04478,normal_risk_cdd,0.7502564872072094,branch,DEV004478,2023-05-04
A04479,higher_risk_edd,0.9809883238395534,partner_institution,DEV004479,2023-09-17
A04480,normal_risk_cdd,0.8095509837909739,app,DEV004480,2024-05-16
A04481,normal_risk_cdd,0.8215626666042076,branch,DEV004481,2023-10-09
A04482,normal_risk_cdd,0.8045024112701316,app,DEV004482,2025-01-03
A04483,normal_risk_cdd,1.0,app,DEV004483,2025-05-24
A04484,normal_risk_cdd,0.7969907879860789,app,DEV004484,2022-04-12
A04485,normal_risk_cdd,0.6845058436891338,app,DEV004485,2023-06-14
A04486,normal_risk_cdd,0.7220054423232931,app,DEV004486,2023-04-16
A04487,lower_risk_sdd,0.7107442098156348,app,DEV004487,2021-11-25
A04488,normal_risk_cdd,0.9569162153346504,app,DEV004488,2022-04-13
A04489,normal_risk_cdd,0.7954562246901716,branch,DEV004489,2023-07-27
A04490,normal_risk_cdd,0.9523159735708372,app,DEV004490,2022-09-25
A04491,normal_risk_cdd,0.9093271999874036,branch,DEV004491,2023-10-19
A04492,higher_risk_edd,0.9348415895211128,branch,DEV004492,2024-12-18
A04493,lower_risk_sdd,0.6291642972983572,branch,MULE_DEV_0,2023-06-01
A04494,normal_risk_cdd,0.8644696181132523,app,DEV004494,2022-03-31
A04495,normal_risk_cdd,0.9201964657722912,app,DEV004495,2022-05-19
A04496,normal_risk_cdd,0.8817835652476017,app,DEV004496,2023-11-21
A04497,normal_risk_cdd,0.7958553358561044,partner_institution,DEV004497,2022-02-11
A04498,normal_risk_cdd,0.8360634362378951,app,DEV004498,2025-02-15
A04499,normal_risk_cdd,1.0,app,DEV004499,2025-10-03
A04500,lower_risk_sdd,0.6700971037836954,app,DEV004500,2024-04-19
A04501,normal_risk_cdd,0.9195460341506092,app,DEV004501,2025-02-04
A04502,normal_risk_cdd,0.8931907989799386,branch,DEV004502,2022-01-25
A04503,normal_risk_cdd,0.8718686195198162,app,DEV004503,2025-06-15
A04504,lower_risk_sdd,0.6586959120012056,app,DEV004504,2023-10-09
A04505,normal_risk_cdd,0.9217912500259984,app,DEV004505,2022-10-24
A04506,normal_risk_cdd,0.9074913788248546,app,DEV004506,2025-06-23
A04507,normal_risk_cdd,0.8711114782409238,app,DEV004507,2025-09-27
A04508,normal_risk_cdd,0.794498997956169,app,DEV004508,2023-09-11
A04509,normal_risk_cdd,0.8808447044438777,app,DEV004509,2022-04-16
A04510,normal_risk_cdd,0.8446393650825533,partner_institution,DEV004510,2025-11-09
A04511,normal_risk_cdd,0.8253395270923939,app,DEV004511,2025-11-02
A04512,normal_risk_cdd,1.0,partner_institution,DEV004512,2022-03-13
A04513,lower_risk_sdd,0.5268758953833738,app,DEV004513,2023-07-01
A04514,lower_risk_sdd,0.7266810287245986,app,DEV004514,2023-02-05
A04515,normal_risk_cdd,0.7809863244596935,app,DEV004515,2024-10-23
A04516,normal_risk_cdd,0.8604956391474716,app,DEV004516,2024-08-30
A04517,normal_risk_cdd,1.0,app,DEV004517,2024-01-11
A04518,normal_risk_cdd,0.7730104804140749,app,DEV004518,2025-01-22
A04519,normal_risk_cdd,0.7920901876138189,app,DEV004519,2024-02-22
A04520,lower_risk_sdd,0.648598901027872,branch,DEV004520,2022-01-30
A04521,normal_risk_cdd,0.782222643389491,branch,DEV004521,2022-11-28
A04522,normal_risk_cdd,0.920724508075224,app,DEV004522,2022-06-04
A04523,normal_risk_cdd,0.8072376451149363,app,DEV004523,2023-12-03
A04524,normal_risk_cdd,0.902320771211947,app,DEV004524,2022-10-02
A04525,normal_risk_cdd,0.7436648694559944,app,DEV004525,2024-03-23
A04526,normal_risk_cdd,0.7054534798276619,app,DEV004526,2023-06-09
A04527,normal_risk_cdd,0.831681201683756,branch,DEV004527,2022-12-25
A04528,normal_risk_cdd,0.7245193729569924,app,DEV004528,2022-08-08
A04529,normal_risk_cdd,0.971461513021236,app,DEV004529,2022-03-13
A04530,normal_risk_cdd,0.7276157207604002,app,DEV004530,2025-06-30
A04531,normal_risk_cdd,0.7669850649863441,app,DEV004531,2022-09-22
A04532,normal_risk_cdd,0.8830895908379688,app,DEV004532,2023-01-24
A04533,normal_risk_cdd,0.8030908839950395,branch,DEV004533,2022-12-16
A04534,normal_risk_cdd,0.7285289624105916,app,DEV004534,2025-11-11
A04535,lower_risk_sdd,0.8131971328057568,branch,DEV004535,2023-12-17
A04536,normal_risk_cdd,0.7698692957472341,branch,DEV004536,2022-01-20
A04537,normal_risk_cdd,0.834299375400276,app,DEV004537,2022-04-19
A04538,lower_risk_sdd,0.6332645983915176,app,DEV004538,2024-12-28
A04539,normal_risk_cdd,0.9068247321573262,app,DEV004539,2023-12-19
A04540,lower_risk_sdd,0.6869881968536847,app,DEV004540,2022-06-12
A04541,lower_risk_sdd,0.5838559169815196,app,DEV004541,2022-03-06
A04542,higher_risk_edd,0.9239338226045354,app,DEV004542,2024-08-03
A04543,normal_risk_cdd,0.8318462053166548,app,DEV004543,2022-09-09
A04544,normal_risk_cdd,0.9099167598558848,partner_institution,DEV004544,2022-07-24
A04545,normal_risk_cdd,0.7565342468113119,app,DEV004545,2025-04-26
A04546,higher_risk_edd,1.0,app,DEV004546,2025-10-17
A04547,normal_risk_cdd,0.7892653290032444,app,DEV004547,2025-09-24
A04548,normal_risk_cdd,0.8493000482594725,app,DEV004548,2025-05-03
A04549,normal_risk_cdd,0.7572008448245406,app,DEV004549,2022-12-09
A04550,lower_risk_sdd,0.5461472790687507,app,DEV004550,2024-05-09
A04551,normal_risk_cdd,0.7800457272737901,app,DEV004551,2023-02-28
A04552,lower_risk_sdd,0.5723581425868596,app,DEV004552,2025-07-23
A04553,normal_risk_cdd,0.8168594380676135,app,DEV004553,2023-07-01
A04554,normal_risk_cdd,0.7716827976989007,app,DEV004554,2022-12-03
A04555,normal_risk_cdd,0.9056441937035368,branch,DEV004555,2021-12-28
A04556,normal_risk_cdd,0.78736128837453,app,DEV004556,2024-08-20
A04557,normal_risk_cdd,0.7784947605238468,app,DEV004557,2023-09-23
A04558,lower_risk_sdd,0.6185624908706185,app,DEV004558,2023-12-23
A04559,normal_risk_cdd,0.9294271102957036,app,DEV004559,2024-07-09
A04560,higher_risk_edd,0.967190093888832,app,DEV004560,2023-05-07
A04561,normal_risk_cdd,0.8420248376090024,app,DEV004561,2023-08-25
A04562,normal_risk_cdd,0.7353564184025057,partner_institution,DEV004562,2022-07-27
A04563,normal_risk_cdd,0.7585833232109033,app,DEV004563,2025-10-22
A04564,normal_risk_cdd,0.7477272047968301,app,DEV004564,2025-01-10
A04565,normal_risk_cdd,0.9545480978937876,app,DEV004565,2023-08-04
A04566,normal_risk_cdd,0.8924450498505317,app,DEV004566,2023-08-12
A04567,lower_risk_sdd,0.5810703592860645,app,DEV004567,2022-04-16
A04568,normal_risk_cdd,0.8048502684939476,branch,DEV004568,2023-03-16
A04569,normal_risk_cdd,0.7839767859010133,app,DEV004569,2025-11-26
A04570,normal_risk_cdd,0.7791311026895433,branch,DEV004570,2023-12-14
A04571,normal_risk_cdd,0.8868240824972944,app,DEV004571,2022-07-09
A04572,normal_risk_cdd,0.8269971023372549,app,DEV004572,2022-05-29
A04573,normal_risk_cdd,1.0,branch,DEV004573,2022-09-11
A04574,normal_risk_cdd,0.95002878596136,app,DEV004574,2024-01-01
A04575,normal_risk_cdd,0.9547584272373376,app,DEV004575,2025-06-30
A04576,normal_risk_cdd,0.90370855799585,app,DEV004576,2025-01-23
A04577,lower_risk_sdd,0.6161872743594249,branch,DEV004577,2022-07-07
A04578,normal_risk_cdd,0.8978232707623667,branch,DEV004578,2024-07-20
A04579,lower_risk_sdd,0.6220933844377073,app,DEV004579,2022-11-06
A04580,normal_risk_cdd,0.980422084058269,app,DEV004580,2025-10-10
A04581,normal_risk_cdd,0.8823423506439936,app,DEV004581,2023-12-12
A04582,normal_risk_cdd,0.8709888286882412,app,DEV004582,2022-02-04
A04583,higher_risk_edd,0.9601658129943608,app,DEV004583,2024-12-07
A04584,normal_risk_cdd,0.9892213141888686,app,DEV004584,2025-10-19
A04585,normal_risk_cdd,0.7352999732930571,branch,DEV004585,2024-10-05
A04586,normal_risk_cdd,0.997063026213498,app,DEV004586,2025-09-01
A04587,higher_risk_edd,0.9351076954036688,app,DEV004587,2023-06-16
A04588,normal_risk_cdd,0.7375080819347479,partner_institution,DEV004588,2025-02-24
A04589,normal_risk_cdd,0.7898232214685555,app,DEV004589,2024-12-05
A04590,normal_risk_cdd,0.7179354189821133,app,DEV004590,2023-07-23
A04591,normal_risk_cdd,0.9022925396468512,app,DEV004591,2024-08-11
A04592,normal_risk_cdd,0.7669365639722784,app,DEV004592,2023-04-21
